@relation kd100-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,31-40,41-50,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Donnerstag,Dienstag,Freitag,Samstag,Mittwoch}
@attribute Einkaufsuhrzeit {'<10 Uhr','12-14 Uhr','>17 Uhr','10-12 Uhr','14-17 Uhr'}
@attribute Wohnort {'< 10 km','> 25 km','10 - 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',3200-<4500,150,?,?,?,27,15,11,25,?,?,?,?,22,?,24,26
w,41-50,nein,Partnerschaft,ja,Montag,'14-17 Uhr','< 10 km',3200-<4500,172,12,?,?,?,?,?,?,?,24,?,?,136,?,?,?
m,>60,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,150,12,?,?,15,?,?,55,?,?,48,?,8,?,?,12
w,18-30,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',>4500,148,3,?,?,?,42,?,?,?,?,6,?,91,?,?,6
m,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',1000-<2000,247,1,?,?,2,?,15,?,?,24,14,?,58,?,?,133
m,41-50,nein,Partnerschaft,ja,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,44,8,?,?,?,?,35,?,?,?,?,?,?,?,?,1
w,31-40,ja,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',1000-<2000,8,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?
m,18-30,ja,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,133,14,?,?,?,35,19,?,7,47,?,?,?,?,?,11
w,41-50,ja,Partnerschaft,nein,Freitag,'10-12 Uhr','< 10 km',>4500,88,?,?,?,?,?,28,?,?,?,?,?,?,?,?,60
m,31-40,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,197,4,36,24,?,?,54,?,?,26,?,12,21,?,?,20
w,>60,ja,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',<1000,171,?,?,?,24,?,13,?,128,?,?,?,6,?,?,?
w,18-30,ja,Partnerschaft,ja,Mittwoch,'12-14 Uhr','10 - 25 km',<1000,196,?,?,?,?,?,?,?,?,52,?,?,?,?,128,16
w,41-50,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,212,?,?,?,?,20,?,?,192,?,?,?,?,?,?,?
m,51-60,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,221,3,20,?,?,?,6,?,?,?,?,4,60,?,120,8
w,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',>4500,243,?,?,?,?,40,?,?,23,108,72,?,?,?,?,?
m,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',>4500,121,1,18,10,?,?,?,90,?,?,?,?,?,?,?,2
m,18-30,nein,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,122,7,?,?,?,?,17,?,2,5,?,?,?,?,?,91
m,18-30,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','> 25 km',1000-<2000,67,6,?,?,6,?,34,?,3,4,?,?,?,?,?,14
m,>60,nein,ledig,nein,Montag,'>17 Uhr','< 10 km',<1000,320,52,80,32,1,?,?,?,?,?,?,?,110,?,45,?
w,51-60,ja,Partnerschaft,nein,Montag,'14-17 Uhr','10 - 25 km',2000-<3200,258,?,?,?,5,?,81,5,?,140,?,8,19,?,?,?
w,>60,ja,ledig,nein,Freitag,'<10 Uhr','10 - 25 km',1000-<2000,133,?,?,?,33,?,3,38,?,36,?,?,23,?,?,?
m,41-50,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','< 10 km',>4500,37,3,?,?,?,?,?,30,?,?,?,?,?,?,?,4
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','> 25 km',<1000,64,13,?,?,?,?,7,?,2,6,?,?,?,?,?,36
w,18-30,ja,ledig,nein,Freitag,'12-14 Uhr','< 10 km',3200-<4500,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,51-60,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,263,?,?,?,2,?,23,38,182,?,?,?,6,12,?,?
w,>60,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,87,?,?,?,22,?,10,3,?,30,7,?,15,?,?,?
m,31-40,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','< 10 km',>4500,238,5,24,?,36,?,?,?,72,25,?,8,68,?,?,?
m,18-30,ja,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,171,11,42,8,?,?,4,?,45,20,?,28,?,?,?,13
m,31-40,nein,ledig,ja,Donnerstag,'<10 Uhr','> 25 km',<1000,175,3,40,?,?,?,?,?,?,126,?,?,?,?,?,6
m,>60,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,74,4,?,?,1,?,27,?,?,?,?,?,4,35,?,3
w,>60,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',<1000,118,7,?,?,16,?,11,16,?,?,?,?,35,33,?,?
m,18-30,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',1000-<2000,81,1,?,?,?,?,21,?,19,15,?,?,?,?,?,25
w,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','< 10 km',3200-<4500,163,?,?,?,30,24,?,?,108,?,1,?,?,?,?,?
w,51-60,nein,ledig,ja,Samstag,'12-14 Uhr','10 - 25 km',3200-<4500,112,?,?,?,18,50,2,28,?,?,?,?,14,?,?,?
m,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',2000-<3200,89,9,?,?,?,?,20,?,13,14,?,24,?,?,?,9
m,41-50,ja,Partnerschaft,nein,Freitag,'12-14 Uhr','< 10 km',1000-<2000,44,5,?,?,?,?,?,36,?,?,?,?,?,?,?,3
m,18-30,ja,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',2000-<3200,132,9,?,?,?,4,14,?,30,6,?,?,60,?,?,9
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,111,?,?,21,?,?,20,?,8,7,?,6,8,?,?,41
w,18-30,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',<1000,48,?,6,?,?,?,?,?,?,?,12,?,?,30,?,?
w,>60,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',3200-<4500,82,?,?,?,24,?,10,39,?,?,?,?,9,?,?,?
m,18-30,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',>4500,32,7,?,?,?,?,?,?,16,5,?,?,?,?,?,4
m,18-30,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,146,9,?,?,?,?,21,?,56,7,?,?,?,45,?,8
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',1000-<2000,267,?,?,?,13,?,?,7,?,?,24,?,91,48,?,84
m,18-30,ja,ledig,ja,Montag,'12-14 Uhr','< 10 km',>4500,260,?,?,?,?,?,8,?,1,12,?,?,?,?,168,71
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',3200-<4500,117,?,30,?,4,48,3,1,?,?,?,12,19,?,?,?
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',>4500,164,?,54,?,42,?,9,24,?,?,?,?,13,?,?,22
m,>60,nein,ledig,nein,Mittwoch,'12-14 Uhr','> 25 km',3200-<4500,236,5,30,28,10,?,91,?,40,?,15,?,5,?,?,12
w,>60,nein,Partnerschaft,nein,Montag,'10-12 Uhr','< 10 km',<1000,102,?,?,?,18,?,7,24,?,?,?,30,23,?,?,?
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','> 25 km',1000-<2000,293,3,?,?,27,?,40,?,84,?,10,20,14,81,?,14
w,31-40,nein,ledig,ja,Dienstag,'12-14 Uhr','< 10 km',<1000,114,?,?,2,?,?,56,56,?,?,?,?,?,?,?,?
w,>60,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',2000-<3200,85,?,?,?,27,?,6,39,?,?,?,?,13,?,?,?
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,72,?,?,?,16,2,10,5,?,?,21,?,18,?,?,?
w,18-30,ja,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,68,?,?,?,?,?,?,?,?,?,?,?,68,?,?,?
m,41-50,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',3200-<4500,104,11,?,?,54,?,?,10,?,?,?,?,?,?,?,29
w,41-50,nein,ledig,nein,Samstag,'12-14 Uhr','> 25 km',<1000,105,9,?,?,?,?,?,?,96,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Freitag,'12-14 Uhr','< 10 km',1000-<2000,78,6,?,?,?,?,?,?,?,18,?,?,?,?,54,?
w,>60,nein,ledig,ja,Freitag,'10-12 Uhr','10 - 25 km',1000-<2000,103,?,?,15,23,?,4,17,?,?,?,?,44,?,?,?
w,51-60,ja,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',<1000,348,?,?,?,18,52,5,4,248,?,18,?,3,?,?,?
m,18-30,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','> 25 km',3200-<4500,139,2,12,?,?,?,12,?,35,36,?,30,?,?,?,12
w,41-50,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,8,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,ja,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',3200-<4500,219,?,?,6,31,?,4,19,?,?,?,?,33,?,30,96
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',>4500,210,?,72,14,5,?,2,13,24,?,?,?,25,55,?,?
w,31-40,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,134,27,?,?,?,?,80,?,?,?,?,27,?,?,?,?
w,31-40,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',>4500,377,?,?,?,?,?,32,?,210,135,?,?,?,?,?,?
m,>60,nein,ledig,nein,Donnerstag,'14-17 Uhr','> 25 km',<1000,199,14,?,10,2,?,?,?,?,50,?,8,99,15,?,1
w,51-60,ja,ledig,ja,Freitag,'12-14 Uhr','> 25 km',2000-<3200,181,?,?,?,26,?,4,113,?,?,?,?,38,?,?,?
m,18-30,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','< 10 km',3200-<4500,249,9,?,?,20,?,17,?,22,138,?,?,?,40,?,3
w,31-40,ja,ledig,nein,Freitag,'10-12 Uhr','10 - 25 km',3200-<4500,105,2,40,?,?,8,?,?,?,?,?,?,?,45,10,?
m,18-30,nein,Partnerschaft,nein,Mittwoch,'14-17 Uhr','10 - 25 km',1000-<2000,392,22,?,18,?,?,6,?,9,272,9,?,?,50,?,6
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',<1000,111,3,66,?,?,?,1,?,15,16,?,?,?,?,?,10
w,18-30,nein,ledig,ja,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,95,?,?,?,?,?,?,?,?,?,?,4,?,91,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','> 25 km',<1000,142,?,?,?,21,?,1,17,?,?,?,?,11,60,32,?
w,41-50,nein,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',1000-<2000,88,?,?,?,48,?,?,?,?,40,?,?,?,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',1000-<2000,114,?,?,?,29,?,1,24,?,?,?,9,15,?,?,36
w,41-50,nein,ledig,ja,Montag,'12-14 Uhr','10 - 25 km',1000-<2000,231,?,?,?,24,?,?,?,?,?,?,?,117,90,?,?
m,31-40,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',2000-<3200,573,13,?,?,?,?,?,?,240,29,?,?,?,120,?,171
m,18-30,ja,ledig,nein,Dienstag,'10-12 Uhr','< 10 km',<1000,99,8,?,?,?,?,7,?,?,21,4,?,?,48,?,11
m,18-30,ja,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',2000-<3200,149,9,?,?,?,?,115,?,7,6,?,?,?,?,?,12
m,18-30,nein,Partnerschaft,ja,Dienstag,'>17 Uhr','< 10 km',2000-<3200,256,8,?,?,?,32,11,96,14,14,40,?,40,?,?,1
w,31-40,nein,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',3200-<4500,92,54,18,20,?,?,?,?,?,?,?,?,?,?,?,?
w,51-60,nein,ledig,nein,Mittwoch,'>17 Uhr','< 10 km',3200-<4500,59,?,?,?,15,?,32,12,?,?,?,?,?,?,?,?
w,51-60,nein,Partnerschaft,ja,Mittwoch,'>17 Uhr','10 - 25 km',1000-<2000,237,?,25,?,78,42,9,2,?,?,4,?,7,?,?,70
m,18-30,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',>4500,160,18,?,?,?,?,17,?,25,?,?,?,90,?,?,10
w,18-30,ja,ledig,nein,Donnerstag,'14-17 Uhr','10 - 25 km',1000-<2000,121,?,?,9,?,?,?,90,?,?,4,?,18,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','> 25 km',2000-<3200,153,?,?,?,23,?,56,41,?,?,6,10,17,?,?,?
w,>60,nein,Partnerschaft,nein,Mittwoch,'<10 Uhr','10 - 25 km',2000-<3200,122,?,20,?,15,?,4,26,?,?,?,?,30,?,?,27
w,18-30,nein,Partnerschaft,nein,Dienstag,'<10 Uhr','< 10 km',>4500,320,?,70,8,?,20,?,?,?,207,15,?,?,?,?,?
w,41-50,ja,ledig,nein,Freitag,'10-12 Uhr','10 - 25 km',3200-<4500,67,?,?,21,?,?,?,?,?,?,?,?,?,?,?,46
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,74,?,20,?,18,?,12,7,?,?,?,1,16,?,?,?
w,41-50,nein,ledig,nein,Mittwoch,'12-14 Uhr','10 - 25 km',1000-<2000,111,?,?,?,?,?,48,?,?,?,?,?,?,?,?,63
w,18-30,nein,ledig,ja,Montag,'12-14 Uhr','< 10 km',1000-<2000,75,?,18,12,?,45,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,133,?,?,?,?,?,52,?,?,?,?,15,?,?,?,66
m,18-30,ja,Partnerschaft,nein,Donnerstag,'12-14 Uhr','10 - 25 km',3200-<4500,180,16,16,?,?,?,63,?,13,5,5,?,?,48,?,14
m,31-40,nein,Partnerschaft,ja,Freitag,'12-14 Uhr','< 10 km',<1000,165,11,?,?,?,?,?,?,12,100,?,?,?,42,?,?
m,>60,nein,Partnerschaft,nein,Montag,'10-12 Uhr','< 10 km',>4500,44,2,?,?,3,?,24,?,?,?,4,?,11,?,?,?
w,18-30,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,72,?,?,?,?,?,?,12,?,?,42,18,?,?,?,?
m,18-30,ja,Partnerschaft,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,113,9,18,?,?,?,7,?,9,14,18,24,?,?,?,14
m,18-30,nein,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,83,10,?,?,?,?,11,?,11,13,?,?,?,?,?,38
w,41-50,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',2000-<3200,134,?,?,?,?,63,?,45,?,?,?,?,?,?,?,26
w,18-30,nein,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',>4500,192,?,?,?,?,10,?,30,?,152,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,53,?,20,?,?,?,?,?,?,?,?,?,?,33,?,?
m,18-30,ja,Partnerschaft,ja,Donnerstag,'12-14 Uhr','> 25 km',1000-<2000,184,6,?,?,3,?,19,?,1,144,?,?,?,?,?,11
m,18-30,ja,Partnerschaft,ja,Mittwoch,'>17 Uhr','< 10 km',<1000,125,13,?,?,?,?,?,?,35,19,?,?,?,?,?,58
m,18-30,ja,ledig,nein,Donnerstag,'<10 Uhr','> 25 km',<1000,107,9,?,?,?,?,21,?,6,10,?,?,52,?,?,9
w,51-60,ja,ledig,nein,Freitag,'14-17 Uhr','< 10 km',1000-<2000,282,?,?,?,9,?,13,54,90,?,?,?,18,?,?,98
m,>60,nein,ledig,ja,Freitag,'<10 Uhr','< 10 km',>4500,12,?,?,?,2,?,?,?,?,?,?,?,?,?,?,10
m,>60,nein,ledig,ja,Donnerstag,'<10 Uhr','> 25 km',<1000,206,7,?,?,11,?,?,?,?,?,56,28,5,?,98,1
m,51-60,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','< 10 km',2000-<3200,147,11,?,?,?,?,?,126,?,6,?,?,?,?,?,4
w,>60,ja,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',2000-<3200,157,?,?,?,28,?,12,16,?,78,?,?,23,?,?,?
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,191,?,?,16,40,?,1,?,57,?,?,?,77,?,?,?
m,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',2000-<3200,239,13,?,?,?,?,127,?,16,21,?,?,60,?,?,2
m,18-30,nein,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,283,5,?,?,?,?,16,?,4,198,?,?,?,?,54,6
w,18-30,nein,Partnerschaft,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,120,?,?,?,3,?,?,9,60,?,?,8,?,?,40,?
w,41-50,nein,ledig,ja,Samstag,'12-14 Uhr','> 25 km',2000-<3200,12,?,?,?,12,?,?,?,?,?,?,?,?,?,?,?
m,18-30,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','> 25 km',1000-<2000,50,7,?,?,?,2,5,?,?,10,15,?,?,?,?,11
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','10 - 25 km',>4500,81,?,?,?,3,?,22,44,?,?,?,?,12,?,?,?
m,>60,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',3200-<4500,196,12,?,?,17,60,?,?,?,?,?,?,1,?,?,106
m,>60,nein,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',3200-<4500,258,3,?,?,61,?,?,16,?,?,64,24,?,80,?,10
w,31-40,ja,ledig,ja,Samstag,'>17 Uhr','< 10 km',<1000,130,?,?,?,?,?,64,66,?,?,?,?,?,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'<10 Uhr','> 25 km',3200-<4500,130,38,32,?,?,?,13,?,10,3,11,?,?,?,18,5
m,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',1000-<2000,274,3,4,?,19,?,?,?,?,?,?,?,18,68,154,8
w,41-50,nein,ledig,nein,Dienstag,'12-14 Uhr','10 - 25 km',1000-<2000,194,?,?,?,?,?,50,?,?,?,?,?,144,?,?,?
m,18-30,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','10 - 25 km',>4500,80,9,?,?,?,?,9,?,15,18,?,18,?,?,?,11
m,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,166,12,?,?,?,?,?,?,?,120,6,?,?,18,?,10
m,>60,nein,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',1000-<2000,51,12,?,?,5,?,?,?,?,?,?,?,27,?,?,7
m,31-40,nein,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',1000-<2000,127,12,?,28,?,?,10,40,?,?,10,?,?,?,?,27
w,>60,nein,Partnerschaft,ja,Freitag,'<10 Uhr','> 25 km',<1000,294,?,?,28,18,36,43,61,?,?,36,?,9,?,?,63
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',>4500,324,?,?,?,29,?,4,104,?,?,35,?,9,80,63,?
m,18-30,ja,Partnerschaft,nein,Montag,'>17 Uhr','< 10 km',2000-<3200,140,13,?,?,?,15,14,24,14,15,?,?,?,?,?,45
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','> 25 km',2000-<3200,122,6,?,?,?,?,2,?,8,18,?,14,72,?,?,2
w,18-30,nein,Partnerschaft,ja,Dienstag,'10-12 Uhr','> 25 km',2000-<3200,248,?,?,?,6,?,200,?,?,?,?,?,?,42,?,?
m,>60,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',2000-<3200,336,34,?,?,54,?,?,12,?,?,?,?,7,?,85,144
m,51-60,nein,ledig,ja,Samstag,'12-14 Uhr','10 - 25 km',2000-<3200,111,13,?,?,20,?,?,?,?,?,?,?,?,?,72,6
w,>60,nein,ledig,nein,Dienstag,'<10 Uhr','< 10 km',1000-<2000,65,?,?,?,18,?,13,15,?,?,10,?,9,?,?,?
m,18-30,ja,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,115,35,14,?,?,?,6,?,12,8,?,?,36,?,?,4
m,18-30,ja,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,198,8,?,?,?,?,35,?,3,18,?,?,114,?,7,13
w,51-60,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,262,?,?,?,60,?,12,22,?,?,?,?,168,?,?,?
w,>60,ja,ledig,ja,Freitag,'10-12 Uhr','< 10 km',<1000,272,?,40,?,13,?,109,13,32,?,35,?,30,?,?,?
w,41-50,nein,ledig,ja,Samstag,'12-14 Uhr','< 10 km',1000-<2000,223,16,?,?,49,?,?,?,?,63,?,?,95,?,?,?
m,>60,nein,ledig,ja,Donnerstag,'<10 Uhr','10 - 25 km',<1000,91,10,?,?,9,?,?,?,?,?,49,18,?,?,?,5
m,>60,nein,ledig,ja,Donnerstag,'<10 Uhr','> 25 km',1000-<2000,68,12,?,?,8,?,?,?,?,?,?,?,24,?,15,9
w,>60,nein,Partnerschaft,ja,Freitag,'14-17 Uhr','< 10 km',<1000,93,10,?,?,17,?,3,22,?,?,10,16,15,?,?,?
w,>60,nein,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',2000-<3200,124,?,?,?,35,?,50,13,?,?,?,?,26,?,?,?
w,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','> 25 km',<1000,114,?,?,?,57,?,?,13,23,?,?,?,21,?,?,?
w,41-50,ja,ledig,ja,Montag,'12-14 Uhr','10 - 25 km',2000-<3200,339,?,?,?,?,?,147,?,48,144,?,?,?,?,?,?
w,31-40,nein,ledig,ja,Freitag,'>17 Uhr','> 25 km',3200-<4500,185,?,?,?,24,?,?,?,92,?,45,?,24,?,?,?
m,>60,nein,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',2000-<3200,285,28,?,?,5,?,72,88,?,?,?,?,5,?,?,87
w,18-30,nein,ledig,nein,Mittwoch,'<10 Uhr','> 25 km',1000-<2000,126,?,?,?,?,?,126,?,?,?,?,?,?,?,?,?
w,18-30,ja,Partnerschaft,ja,Samstag,'<10 Uhr','< 10 km',>4500,150,?,?,?,?,?,16,?,?,?,?,?,?,14,120,?
w,18-30,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',<1000,152,27,?,42,?,?,?,?,?,?,18,5,?,?,?,60
w,>60,nein,Partnerschaft,nein,Freitag,'10-12 Uhr','< 10 km',2000-<3200,179,?,?,?,36,?,104,18,?,?,?,?,21,?,?,?
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','10 - 25 km',<1000,51,11,?,?,?,?,6,?,19,11,?,?,?,?,?,4
w,51-60,nein,ledig,nein,Montag,'14-17 Uhr','< 10 km',<1000,78,?,?,?,4,?,9,?,3,60,?,?,2,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,69,20,?,?,?,?,17,?,9,16,?,?,?,?,?,7
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,207,?,48,16,15,42,12,21,?,40,?,?,13,?,?,?
w,>60,nein,Partnerschaft,nein,Montag,'<10 Uhr','< 10 km',2000-<3200,63,?,?,?,16,?,3,8,?,?,?,?,15,21,?,?
m,18-30,ja,ledig,nein,Donnerstag,'10-12 Uhr','> 25 km',>4500,125,13,?,?,?,?,84,?,8,17,?,?,?,?,?,3
m,18-30,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,160,6,?,?,?,?,6,77,12,21,?,?,?,?,28,10
w,18-30,nein,ledig,nein,Freitag,'>17 Uhr','> 25 km',3200-<4500,67,1,?,?,?,?,?,?,?,?,?,?,?,66,?,?
w,41-50,ja,Partnerschaft,ja,Montag,'12-14 Uhr','< 10 km',1000-<2000,240,?,36,?,?,27,15,?,?,162,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Freitag,'12-14 Uhr','< 10 km',>4500,70,28,?,?,?,?,?,?,?,42,?,?,?,?,?,?
w,31-40,nein,ledig,nein,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,45,?,?,?,?,?,?,?,?,?,45,?,?,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'14-17 Uhr','10 - 25 km',<1000,160,3,?,?,?,?,14,?,4,10,?,?,?,?,99,30
w,41-50,nein,Partnerschaft,ja,Freitag,'12-14 Uhr','< 10 km',1000-<2000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
m,>60,ja,Partnerschaft,nein,Donnerstag,'<10 Uhr','10 - 25 km',2000-<3200,168,1,?,?,18,?,126,?,?,?,?,?,14,?,?,9
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,144,?,48,?,23,?,1,23,?,?,?,15,19,15,?,?
w,41-50,ja,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,63,?,?,?,21,?,?,?,30,?,?,12,?,?,?,?
w,41-50,ja,ledig,nein,Donnerstag,'>17 Uhr','10 - 25 km',2000-<3200,38,?,?,24,?,?,?,?,?,?,14,?,?,?,?,?
w,18-30,ja,Partnerschaft,nein,Freitag,'10-12 Uhr','> 25 km',3200-<4500,42,21,?,?,?,21,?,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,192,?,?,24,12,?,8,1,?,136,?,?,11,?,?,?
w,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',>4500,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Freitag,'>17 Uhr','10 - 25 km',<1000,96,?,10,?,?,?,?,32,44,?,?,?,10,?,?,?
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',>4500,138,6,7,?,35,16,36,24,?,?,?,?,14,?,?,?
