Geschlecht,Alter,Kinder,Familienstand,Berufstaetig,Einkaufstag,Einkaufsuhrzeit,Wohnort,Haushaltsnettoeinkommen,Einkaufssumme,Fertiggerichte,Tiefkuehlware,Milchprodukte,Backwaren,Obst/Gemuese,Spirituosen,Tiernahrung,Bier,Frischfleisch,Drogerieartikel,Konserven,Kaffee/Tee,Suessigkeiten,Wurstwaren,Schreibwaren
m,18-30,nein,ledig,nein,Mittwoch,10-12 Uhr,10 - 25 km,<1000,94,31,0,0,0,0,6,0,13,15,5,0,0,0,10,14
m,18-30,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,187,41,66,0,0,0,8,0,11,7,0,27,0,18,0,9
w,18-30,ja,Partnerschaft,ja,Mittwoch,12-14 Uhr,10 - 25 km,>4500,212,0,0,0,0,0,0,0,175,13,24,0,0,0,0,0
m,18-30,ja,ledig,nein,Samstag,12-14 Uhr,> 25 km,1000-<2000,107,1,0,0,0,0,79,0,17,6,0,0,0,0,0,4
w,18-30,ja,ledig,nein,Montag,10-12 Uhr,< 10 km,3200-<4500,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
w,41-50,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,216,0,30,16,0,0,0,0,0,0,0,6,40,84,0,40
w,18-30,nein,Partnerschaft,nein,Mittwoch,12-14 Uhr,10 - 25 km,2000-<3200,159,18,0,18,0,81,0,0,0,0,42,0,0,0,0,0
m,18-30,nein,ledig,nein,Mittwoch,<10 Uhr,< 10 km,3200-<4500,150,30,20,0,0,0,15,65,4,14,0,0,0,0,0,2
w,18-30,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,186,0,0,0,0,0,112,6,0,0,0,0,0,68,0,0
w,41-50,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,3200-<4500,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,2000-<3200,159,5,0,0,0,0,8,0,2,19,0,0,120,0,0,5
w,41-50,nein,Partnerschaft,nein,Freitag,>17 Uhr,< 10 km,>4500,153,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0
w,18-30,nein,ledig,ja,Donnerstag,>17 Uhr,10 - 25 km,2000-<3200,121,48,0,0,0,0,0,0,0,0,0,0,0,0,63,10
w,31-40,ja,ledig,nein,Montag,<10 Uhr,10 - 25 km,3200-<4500,217,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0
w,41-50,nein,Partnerschaft,nein,Montag,>17 Uhr,< 10 km,1000-<2000,85,0,0,0,0,0,0,0,0,0,0,0,22,0,0,63
w,41-50,ja,ledig,nein,Freitag,>17 Uhr,< 10 km,1000-<2000,280,0,0,35,0,0,0,0,0,245,0,0,0,0,0,0
w,18-30,nein,ledig,nein,Samstag,>17 Uhr,10 - 25 km,>4500,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
w,41-50,ja,ledig,nein,Montag,>17 Uhr,< 10 km,1000-<2000,71,0,11,0,0,0,0,0,0,0,0,0,42,0,4,14
w,>60,nein,ledig,nein,Montag,10-12 Uhr,< 10 km,<1000,165,0,0,12,51,0,3,43,0,0,0,0,56,0,0,0
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,<1000,222,0,35,0,24,0,2,62,0,0,40,0,23,0,0,36
w,>60,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,1000-<2000,326,8,0,0,23,0,2,21,136,0,0,0,136,0,0,0
m,18-30,nein,ledig,nein,Mittwoch,10-12 Uhr,10 - 25 km,2000-<3200,53,3,0,0,0,0,18,0,15,8,0,0,0,0,0,9
w,>60,nein,ledig,nein,Donnerstag,>17 Uhr,< 10 km,1000-<2000,136,0,28,0,55,0,5,28,0,0,0,0,20,0,0,0
w,18-30,ja,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,76,0,0,0,0,40,0,0,0,36,0,0,0,0,0,0
w,51-60,nein,Partnerschaft,ja,Samstag,12-14 Uhr,< 10 km,1000-<2000,225,0,0,0,38,0,13,28,0,0,0,7,11,128,0,0
m,18-30,nein,ledig,ja,Mittwoch,>17 Uhr,< 10 km,1000-<2000,247,10,49,0,0,0,13,0,9,4,0,0,0,88,60,14
w,51-60,nein,ledig,ja,Freitag,12-14 Uhr,> 25 km,3200-<4500,132,6,0,0,13,0,10,12,0,72,0,0,19,0,0,0
w,>60,nein,ledig,ja,Samstag,10-12 Uhr,10 - 25 km,<1000,156,0,0,0,14,0,6,4,70,0,0,30,32,0,0,0
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,154,9,0,0,0,0,18,0,15,73,3,0,0,36,0,0
w,31-40,nein,Partnerschaft,nein,Mittwoch,>17 Uhr,10 - 25 km,<1000,107,0,14,0,0,11,0,0,0,0,0,0,54,28,0,0
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,250,0,36,0,0,0,0,0,0,184,0,0,0,0,0,30
m,51-60,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,15,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9
w,>60,nein,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,3200-<4500,156,7,0,0,13,0,4,117,0,0,0,0,15,0,0,0
w,51-60,nein,ledig,nein,Freitag,10-12 Uhr,10 - 25 km,>4500,166,0,0,0,2,0,9,27,0,0,0,0,18,75,0,35
w,>60,ja,ledig,ja,Mittwoch,<10 Uhr,10 - 25 km,1000-<2000,271,0,0,0,3,0,3,27,225,0,0,3,10,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,>17 Uhr,< 10 km,1000-<2000,602,6,0,27,4,0,10,99,338,10,0,6,96,0,0,6
m,41-50,ja,ledig,nein,Donnerstag,10-12 Uhr,> 25 km,2000-<3200,101,3,0,15,0,0,0,80,0,0,0,0,0,0,0,3
w,18-30,nein,ledig,nein,Freitag,14-17 Uhr,< 10 km,1000-<2000,85,0,0,0,0,0,0,0,0,63,0,0,0,22,0,0
m,31-40,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,20,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0
w,>60,nein,ledig,nein,Donnerstag,10-12 Uhr,10 - 25 km,>4500,158,0,0,0,20,0,1,27,40,0,36,0,14,20,0,0
w,>60,ja,ledig,nein,Montag,<10 Uhr,< 10 km,1000-<2000,82,0,0,0,25,0,44,2,0,0,0,0,11,0,0,0
w,41-50,ja,ledig,ja,Montag,12-14 Uhr,> 25 km,2000-<3200,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
m,>60,nein,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,2000-<3200,127,13,0,0,11,6,27,0,54,0,0,6,4,0,0,6
m,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,105,4,48,0,16,0,9,0,8,16,0,0,0,0,0,4
w,18-30,nein,ledig,nein,Mittwoch,>17 Uhr,10 - 25 km,2000-<3200,249,0,0,0,0,0,0,0,171,0,0,6,0,0,0,72
w,18-30,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,266,8,35,0,0,0,108,0,0,0,63,0,34,18,0,0
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,92,9,0,0,0,0,41,0,2,0,0,0,0,0,0,40
m,18-30,nein,Partnerschaft,ja,Mittwoch,<10 Uhr,< 10 km,1000-<2000,102,11,0,30,0,0,19,0,15,14,10,0,0,0,0,3
w,18-30,ja,ledig,nein,Montag,>17 Uhr,< 10 km,3200-<4500,90,0,0,0,0,0,0,80,0,0,0,0,0,10,0,0
w,41-50,nein,ledig,ja,Montag,12-14 Uhr,10 - 25 km,3200-<4500,157,0,50,0,35,8,64,0,0,0,0,0,0,0,0,0
w,41-50,nein,ledig,nein,Samstag,<10 Uhr,10 - 25 km,1000-<2000,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
m,18-30,nein,ledig,ja,Donnerstag,<10 Uhr,< 10 km,1000-<2000,44,1,0,0,6,0,5,0,19,8,0,0,0,0,0,5
w,>60,nein,ledig,nein,Freitag,<10 Uhr,< 10 km,3200-<4500,284,16,0,0,10,0,3,7,104,0,0,3,141,0,0,0
m,>60,nein,Partnerschaft,nein,Montag,10-12 Uhr,> 25 km,>4500,282,8,0,4,14,0,0,0,0,104,0,16,15,0,0,121
m,18-30,ja,ledig,ja,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,367,5,0,0,0,0,16,80,197,12,0,2,0,49,0,6
w,18-30,nein,Partnerschaft,ja,Freitag,12-14 Uhr,< 10 km,3200-<4500,82,0,10,6,12,0,0,0,0,0,0,0,0,54,0,0
w,18-30,nein,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,1000-<2000,265,0,0,6,0,0,0,16,0,0,42,0,84,108,9,0
w,>60,nein,ledig,nein,Montag,<10 Uhr,10 - 25 km,3200-<4500,88,0,0,0,16,0,4,0,0,0,0,0,68,0,0,0
m,41-50,nein,Partnerschaft,nein,Mittwoch,14-17 Uhr,< 10 km,1000-<2000,80,55,0,0,0,0,0,0,0,0,0,24,0,0,0,1
w,>60,nein,Partnerschaft,nein,Samstag,10-12 Uhr,< 10 km,<1000,75,0,0,0,14,0,10,23,0,0,4,0,24,0,0,0
m,51-60,nein,Partnerschaft,ja,Samstag,<10 Uhr,10 - 25 km,1000-<2000,38,4,0,0,0,0,0,13,0,0,0,3,0,15,0,3
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,2000-<3200,78,13,0,0,4,0,14,0,17,15,0,0,0,0,0,15
w,51-60,nein,ledig,ja,Montag,12-14 Uhr,10 - 25 km,3200-<4500,179,0,0,0,3,0,6,24,0,0,5,0,16,0,99,26
w,>60,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,169,6,0,0,71,56,3,4,0,0,0,0,20,9,0,0
w,18-30,nein,ledig,ja,Donnerstag,>17 Uhr,10 - 25 km,<1000,47,0,0,0,0,0,5,0,0,0,0,0,0,42,0,0
m,>60,ja,ledig,nein,Freitag,10-12 Uhr,< 10 km,1000-<2000,42,6,0,0,15,0,0,0,0,0,0,0,15,5,0,1
w,>60,nein,ledig,nein,Freitag,12-14 Uhr,10 - 25 km,1000-<2000,151,0,0,0,18,0,22,25,0,0,0,0,23,54,9,0
w,>60,nein,ledig,ja,Freitag,<10 Uhr,10 - 25 km,1000-<2000,109,0,0,0,21,0,12,29,0,0,0,30,17,0,0,0
w,31-40,nein,Partnerschaft,nein,Freitag,12-14 Uhr,10 - 25 km,<1000,402,0,0,9,0,81,0,60,0,9,0,0,0,99,0,144
m,>60,nein,ledig,nein,Freitag,>17 Uhr,10 - 25 km,1000-<2000,98,3,0,0,19,0,0,0,8,54,0,0,11,0,0,3
w,>60,nein,ledig,nein,Montag,<10 Uhr,< 10 km,<1000,206,0,0,0,27,0,11,21,0,102,0,0,17,0,0,28
m,18-30,nein,ledig,ja,Dienstag,14-17 Uhr,< 10 km,2000-<3200,337,39,0,0,0,0,13,0,9,17,0,8,216,0,27,8
w,>60,nein,ledig,nein,Mittwoch,10-12 Uhr,> 25 km,1000-<2000,208,0,0,0,30,0,13,74,65,0,0,0,26,0,0,0
w,41-50,nein,Partnerschaft,ja,Montag,14-17 Uhr,< 10 km,<1000,80,6,0,0,12,0,0,30,0,0,7,0,0,0,25,0
w,18-30,ja,ledig,ja,Samstag,12-14 Uhr,10 - 25 km,2000-<3200,185,0,3,0,0,0,52,0,0,0,0,0,0,70,60,0
m,>60,nein,ledig,nein,Mittwoch,<10 Uhr,10 - 25 km,1000-<2000,31,7,0,0,6,0,0,0,0,0,0,0,2,9,0,7
m,41-50,ja,Partnerschaft,ja,Donnerstag,12-14 Uhr,10 - 25 km,2000-<3200,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7
m,18-30,ja,Partnerschaft,nein,Montag,12-14 Uhr,10 - 25 km,<1000,46,12,0,4,0,0,15,0,0,6,0,6,0,0,0,3
w,18-30,ja,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,<1000,92,0,0,6,0,80,0,0,0,0,0,6,0,0,0,0
w,41-50,nein,ledig,ja,Samstag,14-17 Uhr,10 - 25 km,3200-<4500,201,0,33,0,0,0,77,0,91,0,0,0,0,0,0,0
w,41-50,nein,ledig,nein,Montag,10-12 Uhr,10 - 25 km,<1000,152,32,0,0,0,24,0,0,0,0,0,0,96,0,0,0
m,51-60,ja,ledig,ja,Samstag,10-12 Uhr,< 10 km,1000-<2000,34,7,0,0,0,0,0,0,0,0,10,4,0,0,0,13
m,31-40,nein,Partnerschaft,ja,Donnerstag,14-17 Uhr,10 - 25 km,<1000,69,2,0,0,0,0,48,0,0,0,0,6,0,0,0,13
m,18-30,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,2000-<3200,62,6,0,18,0,0,17,0,3,10,0,0,0,0,0,8
m,18-30,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,378,13,0,0,0,0,9,0,275,19,0,0,21,0,30,11
w,51-60,ja,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,112,0,0,28,3,0,10,21,0,0,0,0,50,0,0,0
w,18-30,ja,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,110,0,30,0,0,8,63,0,0,0,4,0,0,0,0,5
m,18-30,nein,Partnerschaft,ja,Samstag,>17 Uhr,10 - 25 km,>4500,149,11,0,0,0,21,6,0,5,3,0,0,95,0,0,8
m,>60,nein,ledig,nein,Donnerstag,<10 Uhr,> 25 km,2000-<3200,78,4,0,2,19,0,0,0,0,0,0,0,0,49,0,4
w,>60,nein,ledig,ja,Mittwoch,14-17 Uhr,< 10 km,1000-<2000,79,0,0,0,19,0,6,19,0,0,0,16,19,0,0,0
w,31-40,nein,ledig,nein,Freitag,14-17 Uhr,< 10 km,<1000,109,0,0,0,0,0,0,0,0,0,81,18,0,10,0,0
m,31-40,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,3200-<4500,398,12,0,0,0,0,0,0,0,224,0,0,0,0,152,10
w,51-60,nein,Partnerschaft,ja,Samstag,12-14 Uhr,> 25 km,2000-<3200,126,0,78,0,19,0,14,12,0,0,0,0,3,0,0,0
w,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,335,0,0,0,29,0,7,5,256,0,0,0,38,0,0,0
w,>60,ja,ledig,nein,Freitag,<10 Uhr,10 - 25 km,<1000,221,0,4,0,10,0,4,18,0,0,3,0,13,0,105,64
w,18-30,ja,ledig,ja,Mittwoch,>17 Uhr,10 - 25 km,2000-<3200,18,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7
w,>60,nein,ledig,nein,Donnerstag,<10 Uhr,> 25 km,2000-<3200,296,0,0,0,23,14,11,13,0,0,35,0,4,108,88,0
w,41-50,nein,ledig,ja,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,230,14,0,0,0,0,0,0,0,216,0,0,0,0,0,0
w,31-40,nein,Partnerschaft,nein,Dienstag,12-14 Uhr,> 25 km,1000-<2000,561,0,0,0,36,0,0,0,189,0,0,0,175,0,161,0
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,10 - 25 km,<1000,396,4,24,0,0,0,20,0,264,20,0,0,63,0,0,1
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,314,24,0,0,0,0,6,0,112,131,0,0,0,0,0,41
m,18-30,nein,ledig,nein,Mittwoch,14-17 Uhr,< 10 km,1000-<2000,191,6,0,0,0,28,8,72,16,21,0,0,40,0,0,0
w,41-50,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,192,42,8,0,0,32,0,0,0,60,0,0,50,0,0,0
w,51-60,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,182,0,0,27,50,0,4,40,0,0,40,0,21,0,0,0
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,<1000,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
w,>60,nein,Partnerschaft,nein,Montag,<10 Uhr,10 - 25 km,1000-<2000,76,0,18,0,24,0,10,1,0,0,0,0,23,0,0,0
w,>60,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,123,0,0,0,28,0,11,21,0,0,16,0,32,0,15,0
w,>60,ja,ledig,nein,Donnerstag,10-12 Uhr,10 - 25 km,<1000,318,32,0,0,23,0,53,22,112,0,0,21,55,0,0,0
m,41-50,nein,Partnerschaft,ja,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,55,13,0,28,0,0,0,0,0,0,0,0,0,0,0,14
m,>60,nein,ledig,nein,Montag,<10 Uhr,< 10 km,3200-<4500,68,3,0,4,12,0,0,0,34,0,0,0,8,0,0,7
w,>60,ja,Partnerschaft,nein,Freitag,<10 Uhr,< 10 km,3200-<4500,248,0,6,0,16,0,13,23,0,161,0,0,29,0,0,0
m,18-30,nein,Partnerschaft,nein,Donnerstag,>17 Uhr,> 25 km,3200-<4500,131,8,0,15,0,0,4,0,3,0,0,0,0,90,0,11
m,41-50,nein,ledig,nein,Montag,12-14 Uhr,10 - 25 km,1000-<2000,158,10,6,0,0,0,36,0,96,0,0,0,0,0,0,10
w,18-30,ja,ledig,ja,Montag,12-14 Uhr,< 10 km,<1000,84,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0
m,31-40,nein,ledig,nein,Samstag,14-17 Uhr,< 10 km,1000-<2000,78,2,0,0,0,0,0,0,0,76,0,0,0,0,0,0
w,31-40,nein,ledig,ja,Donnerstag,>17 Uhr,< 10 km,3200-<4500,41,0,27,0,0,0,0,0,0,0,14,0,0,0,0,0
w,>60,nein,Partnerschaft,nein,Mittwoch,<10 Uhr,< 10 km,1000-<2000,88,0,10,0,21,0,13,24,0,0,0,0,20,0,0,0
w,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,2000-<3200,86,0,0,0,14,0,3,24,0,0,0,0,45,0,0,0
m,18-30,nein,ledig,ja,Mittwoch,<10 Uhr,< 10 km,>4500,144,10,0,0,0,0,11,0,104,8,0,0,0,0,10,1
m,18-30,nein,Partnerschaft,nein,Donnerstag,12-14 Uhr,> 25 km,1000-<2000,150,35,0,0,0,22,21,0,0,61,0,0,0,0,0,11
w,18-30,ja,ledig,ja,Donnerstag,>17 Uhr,< 10 km,<1000,432,0,0,0,0,30,88,0,246,0,0,0,0,48,0,20
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,68,0,0,0,35,0,4,15,0,0,0,0,14,0,0,0
m,>60,ja,ledig,nein,Freitag,<10 Uhr,< 10 km,3200-<4500,69,0,0,0,19,0,0,0,7,0,15,0,18,0,0,10
m,18-30,nein,Partnerschaft,ja,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,85,0,0,0,0,0,0,0,0,3,0,0,0,70,0,12
w,31-40,ja,ledig,ja,Donnerstag,>17 Uhr,< 10 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,ledig,nein,Samstag,12-14 Uhr,> 25 km,>4500,213,12,0,0,20,72,6,0,13,12,0,0,0,0,12,66
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,> 25 km,1000-<2000,128,8,7,16,0,0,16,0,3,15,45,4,0,0,0,14
m,41-50,ja,ledig,ja,Donnerstag,14-17 Uhr,> 25 km,3200-<4500,215,3,0,0,0,0,0,0,126,0,0,0,0,25,56,5
m,41-50,nein,Partnerschaft,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,91,24,0,0,0,32,0,0,0,0,0,6,0,0,24,5
w,>60,nein,ledig,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,352,0,0,0,21,0,1,7,0,0,0,0,170,0,153,0
m,18-30,nein,ledig,ja,Mittwoch,10-12 Uhr,< 10 km,<1000,181,24,0,0,0,8,20,0,65,20,42,0,0,0,0,2
m,18-30,nein,ledig,ja,Donnerstag,>17 Uhr,10 - 25 km,1000-<2000,259,54,0,0,0,0,33,0,140,28,0,0,0,0,0,4
m,18-30,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,2000-<3200,85,13,0,0,0,0,18,18,16,14,0,0,0,0,0,6
m,18-30,ja,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,346,9,0,0,0,0,9,0,250,12,12,0,0,0,48,6
m,>60,ja,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,<1000,304,4,0,9,12,0,0,36,145,0,25,0,8,0,0,65
w,41-50,nein,Partnerschaft,ja,Dienstag,10-12 Uhr,< 10 km,<1000,179,0,35,0,0,0,20,0,80,0,0,0,0,0,44,0
m,31-40,ja,ledig,nein,Freitag,12-14 Uhr,10 - 25 km,1000-<2000,110,4,0,0,9,0,0,0,0,0,70,25,0,0,0,2
w,18-30,ja,ledig,ja,Donnerstag,10-12 Uhr,< 10 km,>4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,>60,nein,ledig,nein,Donnerstag,<10 Uhr,> 25 km,1000-<2000,226,0,0,24,34,0,13,104,0,0,0,32,19,0,0,0
w,41-50,nein,Partnerschaft,nein,Mittwoch,>17 Uhr,> 25 km,<1000,236,0,0,20,12,0,0,0,50,0,30,0,108,16,0,0
w,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
w,41-50,nein,ledig,nein,Samstag,>17 Uhr,10 - 25 km,1000-<2000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
m,18-30,nein,Partnerschaft,ja,Montag,<10 Uhr,< 10 km,<1000,167,4,0,8,0,0,18,0,7,12,0,0,0,0,108,10
w,18-30,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,3200-<4500,118,0,0,0,0,0,0,0,0,18,0,4,0,0,96,0
w,41-50,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,1000-<2000,97,0,0,3,0,12,0,0,0,0,28,0,0,54,0,0
w,>60,nein,Partnerschaft,ja,Donnerstag,10-12 Uhr,10 - 25 km,1000-<2000,306,0,36,0,41,0,11,125,0,0,0,0,15,18,0,60
m,51-60,ja,ledig,nein,Donnerstag,10-12 Uhr,10 - 25 km,<1000,34,14,0,0,0,0,0,0,0,0,0,0,16,0,0,4
w,>60,nein,Partnerschaft,nein,Donnerstag,<10 Uhr,< 10 km,1000-<2000,321,0,0,0,30,0,1,2,216,0,0,0,34,38,0,0
m,31-40,nein,ledig,nein,Montag,12-14 Uhr,> 25 km,1000-<2000,100,8,0,0,25,0,0,32,0,0,0,0,0,0,35,0
w,18-30,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,18,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0
m,>60,nein,ledig,nein,Mittwoch,<10 Uhr,< 10 km,3200-<4500,173,4,0,0,2,0,0,0,112,0,15,0,11,21,0,8
w,51-60,nein,ledig,nein,Dienstag,12-14 Uhr,< 10 km,1000-<2000,150,0,0,0,18,0,83,2,0,0,0,40,7,0,0,0
m,18-30,nein,Partnerschaft,ja,Samstag,12-14 Uhr,10 - 25 km,2000-<3200,113,13,0,0,0,0,0,0,97,1,0,0,0,0,0,2
m,41-50,nein,Partnerschaft,nein,Mittwoch,>17 Uhr,10 - 25 km,3200-<4500,110,6,0,0,0,0,0,98,0,0,0,0,0,0,0,6
w,41-50,nein,ledig,ja,Freitag,10-12 Uhr,< 10 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,18-30,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,22,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0
w,41-50,nein,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,>4500,73,0,0,0,0,35,2,0,0,0,0,0,0,0,36,0
w,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,<1000,18,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0
m,18-30,ja,ledig,nein,Montag,<10 Uhr,< 10 km,1000-<2000,168,0,0,0,0,0,11,0,5,10,0,3,135,0,0,4
w,41-50,nein,ledig,ja,Freitag,<10 Uhr,< 10 km,<1000,210,0,15,15,0,0,0,0,0,105,0,0,0,0,0,75
w,>60,ja,Partnerschaft,nein,Montag,<10 Uhr,< 10 km,1000-<2000,156,0,0,0,74,0,5,10,0,0,0,0,20,15,32,0
w,41-50,nein,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,141,12,0,15,0,0,0,0,0,0,0,45,0,42,27,0
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,2000-<3200,108,0,0,0,0,0,0,0,36,0,0,0,0,0,0,72
w,31-40,ja,ledig,ja,Montag,12-14 Uhr,< 10 km,2000-<3200,75,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
m,>60,nein,ledig,ja,Donnerstag,14-17 Uhr,> 25 km,1000-<2000,31,4,0,0,10,0,0,0,0,0,0,0,12,0,0,5
w,51-60,nein,ledig,nein,Freitag,14-17 Uhr,< 10 km,2000-<3200,236,0,0,0,17,0,93,22,0,0,0,0,8,0,96,0
m,>60,ja,Partnerschaft,nein,Montag,<10 Uhr,< 10 km,1000-<2000,174,8,2,0,12,0,0,0,0,0,0,0,16,0,130,6
w,18-30,nein,Partnerschaft,nein,Donnerstag,>17 Uhr,< 10 km,>4500,69,15,0,0,0,0,0,0,54,0,0,0,0,0,0,0
w,18-30,ja,ledig,ja,Donnerstag,14-17 Uhr,10 - 25 km,>4500,77,0,0,0,0,0,0,0,0,0,0,7,0,0,0,70
m,18-30,nein,ledig,ja,Mittwoch,<10 Uhr,10 - 25 km,2000-<3200,81,8,0,27,0,0,7,0,17,16,0,0,0,0,0,6
w,18-30,ja,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,1000-<2000,78,0,0,0,0,27,12,39,0,0,0,0,0,0,0,0
w,18-30,nein,ledig,nein,Dienstag,12-14 Uhr,10 - 25 km,1000-<2000,200,0,0,0,0,54,90,0,0,0,0,0,0,0,48,8
m,>60,ja,ledig,nein,Samstag,14-17 Uhr,< 10 km,1000-<2000,107,47,0,8,37,0,0,0,0,0,0,0,2,0,0,13
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,119,0,0,12,0,0,14,0,14,16,7,8,0,0,0,48
w,41-50,ja,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,>4500,60,0,0,0,0,0,0,0,0,0,12,0,0,48,0,0
w,18-30,nein,Partnerschaft,nein,Dienstag,<10 Uhr,10 - 25 km,1000-<2000,31,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0
m,18-30,nein,ledig,nein,Dienstag,12-14 Uhr,< 10 km,>4500,178,7,0,0,5,18,19,72,17,19,12,0,0,0,0,9
w,>60,nein,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,<1000,122,0,0,0,33,0,13,25,0,0,0,0,27,0,0,24
w,41-50,ja,ledig,nein,Montag,10-12 Uhr,< 10 km,3200-<4500,93,0,0,14,0,35,0,0,0,0,0,0,44,0,0,0
w,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,117,6,56,0,18,7,5,6,0,0,0,0,19,0,0,0
w,41-50,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,10 - 25 km,2000-<3200,70,0,0,4,0,0,66,0,0,0,0,0,0,0,0,0
